oid,sid,time,mac
26673,2,53341,36
26674,36,53341,86
26675,56,53341,32
26676,12,53351,66
26677,81,53351,33
26678,56,53351,14
26679,95,53351,24
26680,28,53351,6
26681,57,53361,14
26682,81,53361,88
26683,92,53361,38
26684,22,53361,5
26685,93,53361,47
26686,19,53371,99
26687,14,53371,37
26688,7,53371,90
26689,54,53371,43
26690,98,53371,3
26691,11,53381,71
26692,77,53381,5
26693,69,53381,74
26694,81,53381,40
26695,74,53381,22
26696,7,53391,13
26697,40,53391,90
26698,79,53391,60
26699,68,53391,30
26700,98,53391,25
26701,41,53401,95
26702,52,53401,70
26703,60,53401,74
26704,12,53401,47
26705,55,53401,9
26706,37,53411,55
26707,70,53411,44
26708,86,53411,85
26709,30,53411,1
26710,15,53411,31
26711,20,53421,33
26712,9,53421,50
26713,30,53421,93
26714,2,53421,48
26715,83,53421,31
26716,62,53431,2
26717,75,53431,90
26718,66,53431,89
26719,74,53431,66
26720,91,53431,51
26721,82,53441,97
26722,97,53441,54
26723,91,53441,46
26724,16,53441,3
26725,93,53441,17
26726,19,53451,37
26727,60,53451,2
26728,20,53451,95
26729,82,53451,39
26730,73,53451,45
26731,9,53461,10
26732,38,53461,84
26733,28,53461,86
26734,11,53461,2
26735,29,53461,4
26736,32,53471,17
26737,36,53471,40
26738,2,53471,65
26739,33,53471,26
26740,72,53471,81
26741,3,53481,89
26742,95,53481,55
26743,81,53481,92
26744,67,53481,50
26745,22,53481,51
26746,80,53491,41
26747,77,53491,10
26748,19,53491,17
26749,13,53491,28
26750,76,53491,42
26751,75,53501,54
26752,92,53501,56
26753,56,53501,19
26754,84,53501,15
26755,26,53501,47
26756,66,53511,42
26757,57,53511,98
26758,73,53511,91
26759,69,53511,18
26760,68,53511,64
26761,16,53521,36
26762,47,53521,91
26763,7,53521,81
26764,55,53521,13
26765,64,53521,77
26766,89,53531,35
26767,93,53531,73
26768,27,53531,2
26769,34,53531,24
26770,86,53531,77
26771,11,53541,93
26772,78,53541,10
26773,86,53541,60
26774,81,53541,30
26775,89,53541,2
26776,27,53551,10
26777,10,53551,72
26778,23,53551,91
26779,72,53551,68
26780,43,53551,74
26781,30,53561,66
26782,48,53561,19
26783,41,53561,79
26784,65,53561,40
26785,45,53561,6
26786,79,53571,86
26787,44,53571,48
26788,38,53571,69
26789,58,53571,15
26790,15,53571,19
26791,1,53581,3
26792,86,53581,80
26793,25,53581,44
26794,23,53581,28
26795,46,53581,19
26796,80,53591,87
26797,65,53591,33
26798,43,53591,65
26799,37,53591,97
26800,1,53591,51
26801,51,53601,79
26802,10,53601,33
26803,48,53601,89
26804,16,53601,22
26805,93,53601,68
26806,7,53611,34
26807,61,53611,31
26808,26,53611,3
26809,3,53611,83
26810,99,53611,76
26811,80,53621,84
26812,51,53621,14
26813,7,53621,32
26814,88,53621,24
26815,100,53621,39
26816,52,53631,53
26817,55,53631,13
26818,32,53631,43
26819,18,53631,5
26820,90,53631,52
26821,66,53641,70
26822,67,53641,72
26823,98,53641,2
26824,59,53641,5
26825,78,53641,47
26826,51,53651,6
26827,34,53651,36
26828,51,53651,2
26829,51,53651,24
26830,25,53651,72
26831,22,53661,73
26832,21,53661,21
26833,1,53661,36
26834,53,53661,92
26835,55,53661,8
26836,54,53671,20
26837,45,53671,73
26838,77,53671,91
26839,19,53671,79
26840,31,53671,7
26841,9,53681,11
26842,29,53681,50
26843,87,53681,59
26844,98,53681,63
26845,96,53681,35
26846,87,53691,58
26847,76,53691,47
26848,22,53691,44
26849,73,53691,38
26850,15,53691,43
26851,74,53701,97
26852,40,53701,4
26853,43,53701,25
26854,36,53701,49
26855,94,53701,83
26856,37,53711,8
26857,27,53711,1
26858,33,53711,34
26859,67,53711,28
26860,79,53711,99
26861,3,53721,15
26862,32,53721,77
26863,5,53721,47
26864,97,53721,91
26865,75,53721,73
26866,27,53731,15
26867,75,53731,42
26868,51,53731,17
26869,23,53731,94
26870,24,53731,74
26871,41,53741,65
26872,48,53741,59
26873,21,53741,4
26874,13,53741,88
26875,50,53741,35
26876,93,53751,40
26877,38,53751,27
26878,95,53751,59
26879,4,53751,54
26880,20,53751,79
26881,43,53761,47
26882,12,53761,77
26883,13,53761,97
26884,45,53761,56
26885,85,53761,52
26886,83,53771,9
26887,52,53771,38
26888,55,53771,36
26889,33,53771,59
26890,83,53771,86
26891,64,53781,25
26892,82,53781,35
26893,64,53781,8
26894,39,53781,10
26895,25,53781,38
26896,53,53791,62
26897,87,53791,98
26898,44,53791,51
26899,34,53791,83
26900,92,53791,3
26901,89,53801,66
26902,72,53801,45
26903,12,53801,39
26904,78,53801,81
26905,53,53801,2
26906,71,53811,33
26907,34,53811,41
26908,76,53811,60
26909,21,53811,28
26910,28,53811,15
26911,20,53821,65
26912,9,53821,99
26913,79,53821,45
26914,35,53821,87
26915,4,53821,83
26916,70,53831,24
26917,28,53831,63
26918,72,53831,59
26919,98,53831,12
26920,44,53831,89
26921,65,53841,20
26922,99,53841,86
26923,81,53841,7
26924,46,53841,94
26925,11,53841,99
26926,95,53851,44
26927,70,53851,78
26928,47,53851,96
26929,3,53851,54
26930,93,53851,58
26931,37,53861,4
26932,82,53861,24
26933,73,53861,86
26934,14,53861,58
26935,23,53861,39
26936,87,53871,24
26937,66,53871,86
26938,42,53871,98
26939,3,53871,11
26940,34,53871,71
26941,80,53881,44
26942,75,53881,85
26943,45,53881,40
26944,89,53881,73
26945,64,53881,91
26946,44,53891,82
26947,84,53891,6
26948,51,53891,23
26949,93,53891,91
26950,58,53891,38
26951,88,53901,21
26952,48,53901,16
26953,35,53901,81
26954,38,53901,38
26955,2,53901,53
26956,5,53911,65
26957,45,53911,97
26958,7,53911,96
26959,59,53911,82
26960,41,53911,6
26961,78,53921,82
26962,56,53921,28
26963,52,53921,10
26964,96,53921,30
26965,24,53921,11
26966,74,53931,92
26967,89,53931,7
26968,69,53931,52
26969,21,53931,30
26970,80,53931,83
26971,69,53941,64
26972,27,53941,4
26973,46,53941,60
26974,85,53941,14
26975,70,53941,68
26976,59,53951,38
26977,54,53951,24
26978,35,53951,14
26979,99,53951,40
26980,39,53951,2
26981,84,53961,8
26982,76,53961,16
26983,73,53961,54
26984,13,53961,14
26985,26,53961,32
26986,45,53971,22
26987,58,53971,63
26988,84,53971,97
26989,87,53971,87
26990,61,53971,75
26991,78,53981,66
26992,26,53981,18
26993,45,53981,70
26994,4,53981,10
26995,82,53981,96
26996,87,53991,97
26997,54,53991,51
26998,86,53991,83
26999,88,53991,49
27000,47,53991,22
27001,13,54001,11
27002,92,54001,59
27003,32,54001,75
27004,70,54001,39
27005,92,54001,51
27006,15,54011,14
27007,85,54011,3
27008,6,54011,33
27009,23,54011,98
27010,93,54011,80
27011,59,54021,12
27012,100,54021,68
27013,95,54021,54
27014,69,54021,60
27015,86,54021,29
27016,29,54031,53
27017,30,54031,4
27018,54,54031,31
27019,89,54031,42
27020,94,54031,54
27021,64,54041,81
27022,20,54041,89
27023,36,54041,62
27024,99,54041,70
27025,22,54041,75
27026,23,54051,88
27027,21,54051,93
27028,11,54051,64
27029,34,54051,42
27030,88,54051,58
27031,19,54061,8
27032,78,54061,78
27033,39,54061,44
27034,29,54061,73
27035,76,54061,91
27036,28,54071,48
27037,1,54071,59
27038,96,54071,16
27039,41,54071,60
27040,52,54071,11
27041,12,54081,74
27042,58,54081,93
27043,24,54081,78
27044,33,54081,88
27045,2,54081,54
27046,27,54091,51
27047,100,54091,24
27048,44,54091,35
27049,26,54091,47
27050,25,54091,22
27051,48,54101,73
27052,41,54101,22
27053,80,54101,39
27054,15,54101,51
27055,45,54101,74
27056,68,54111,1
27057,21,54111,57
27058,74,54111,67
27059,74,54111,20
27060,5,54111,69
27061,93,54121,30
27062,79,54121,73
27063,50,54121,10
27064,62,54121,24
27065,30,54121,42
27066,10,54131,97
27067,89,54131,78
27068,61,54131,57
27069,52,54131,31
27070,63,54131,18
27071,66,54141,49
27072,69,54141,65
27073,15,54141,57
27074,34,54141,68
27075,69,54141,36
27076,85,54151,74
27077,83,54151,49
27078,64,54151,89
27079,44,54151,29
27080,12,54151,79
27081,3,54161,35
27082,32,54161,47
27083,46,54161,95
27084,32,54161,55
27085,24,54161,6
27086,38,54171,44
27087,85,54171,59
27088,97,54171,76
27089,15,54171,61
27090,4,54171,30
27091,98,54181,23
27092,64,54181,15
27093,82,54181,54
27094,21,54181,71
27095,34,54181,6
27096,94,54191,89
27097,5,54191,16
27098,64,54191,68
27099,6,54191,20
27100,45,54191,49
27101,90,54201,16
27102,60,54201,7
27103,80,54201,11
27104,28,54201,67
27105,30,54201,63
27106,37,54211,22
27107,39,54211,38
27108,22,54211,30
27109,90,54211,96
27110,98,54211,79
27111,15,54221,82
27112,89,54221,70
27113,70,54221,94
27114,86,54221,13
27115,84,54221,67
27116,29,54231,15
27117,55,54231,37
27118,47,54231,32
27119,89,54231,44
27120,50,54231,26
27121,11,54241,49
27122,55,54241,8
27123,30,54241,44
27124,58,54241,21
27125,29,54241,84
27126,32,54251,53
27127,65,54251,52
27128,70,54251,39
27129,2,54251,80
27130,7,54251,70
27131,58,54261,12
27132,13,54261,75
27133,28,54261,69
27134,48,54261,90
27135,85,54261,81
27136,80,54271,25
27137,18,54271,56
27138,85,54271,29
27139,45,54271,95
27140,70,54271,43
27141,29,54281,4
27142,5,54281,16
27143,7,54281,24
27144,52,54281,73
27145,41,54281,33
27146,95,54291,54
27147,17,54291,88
27148,63,54291,92
27149,45,54291,67
27150,68,54291,28
27151,47,54301,19
27152,35,54301,48
27153,37,54301,95
27154,33,54301,26
27155,67,54301,62
27156,97,54311,37
27157,28,54311,38
27158,28,54311,31
27159,63,54311,15
27160,69,54311,33
27161,47,54321,78
27162,79,54321,56
27163,97,54321,67
27164,63,54321,96
27165,23,54321,14
27166,85,54331,86
27167,70,54331,60
27168,31,54331,90
27169,62,54331,66
27170,85,54331,84
27171,49,54341,92
27172,97,54341,44
27173,40,54341,30
27174,9,54341,93
27175,63,54341,72
27176,60,54351,55
27177,40,54351,5
27178,50,54351,77
27179,75,54351,61
27180,46,54351,81
27181,30,54361,51
27182,80,54361,21
27183,77,54361,2
27184,71,54361,72
27185,4,54361,48
27186,73,54371,69
27187,47,54371,72
27188,23,54371,98
27189,61,54371,66
27190,61,54371,99
27191,11,54381,13
27192,63,54381,70
27193,52,54381,66
27194,16,54381,20
27195,48,54381,49
27196,47,54391,84
27197,58,54391,43
27198,78,54391,91
27199,97,54391,56
27200,55,54391,76
27201,17,54401,12
27202,63,54401,64
27203,33,54401,3
27204,15,54401,83
27205,25,54401,14
27206,37,54411,66
27207,70,54411,97
27208,79,54411,98
27209,84,54411,37
27210,66,54411,96
27211,17,54421,93
27212,56,54421,60
27213,46,54421,39
27214,38,54421,56
27215,67,54421,70
27216,89,54431,75
27217,92,54431,25
27218,19,54431,28
27219,23,54431,11
27220,60,54431,33
27221,93,54441,2
27222,2,54441,12
27223,35,54441,13
27224,31,54441,47
27225,20,54441,58
27226,69,54451,16
27227,74,54451,61
27228,23,54451,26
27229,27,54451,41
27230,87,54451,11
27231,53,54461,99
27232,23,54461,94
27233,64,54461,97
27234,71,54461,51
27235,40,54461,88
27236,99,54471,32
27237,37,54471,75
27238,7,54471,43
27239,88,54471,88
27240,81,54471,31
27241,36,54481,43
27242,30,54481,73
27243,1,54481,88
27244,78,54481,6
27245,36,54481,78
27246,3,54491,64
27247,62,54491,75
27248,19,54491,95
27249,62,54491,57
27250,78,54491,87
27251,10,54501,99
27252,42,54501,13
27253,23,54501,6
27254,49,54501,61
27255,26,54501,96
27256,54,54511,43
27257,23,54511,96
27258,9,54511,9
27259,11,54511,28
27260,54,54511,62
27261,31,54521,17
27262,98,54521,63
27263,1,54521,3
27264,68,54521,99
27265,76,54521,32
27266,96,54531,67
27267,46,54531,56
27268,61,54531,1
27269,59,54531,90
27270,91,54531,58
27271,29,54541,47
27272,20,54541,58
27273,90,54541,25
27274,58,54541,70
27275,2,54541,36
27276,61,54551,36
27277,4,54551,16
27278,89,54551,54
27279,57,54551,61
27280,96,54551,71
27281,8,54561,45
27282,42,54561,1
27283,88,54561,87
27284,85,54561,10
27285,80,54561,74
27286,10,54571,44
27287,4,54571,20
27288,68,54571,41
27289,40,54571,99
27290,57,54571,12
27291,14,54581,62
27292,10,54581,63
27293,81,54581,22
27294,19,54581,45
27295,64,54581,87
27296,86,54591,79
27297,1,54591,35
27298,61,54591,92
27299,9,54591,40
27300,38,54591,88
27301,26,54601,90
27302,39,54601,72
27303,90,54601,58
27304,23,54601,82
27305,59,54601,51
27306,100,54611,3
27307,33,54611,64
27308,63,54611,81
27309,55,54611,2
27310,70,54611,12
27311,35,54621,84
27312,28,54621,44
27313,28,54621,2
27314,70,54621,89
27315,16,54621,7
27316,2,54631,97
27317,20,54631,49
27318,97,54631,24
27319,2,54631,69
27320,8,54631,7
27321,81,54641,7
27322,24,54641,64
27323,4,54641,51
27324,13,54641,27
27325,56,54641,52
27326,41,54651,10
27327,98,54651,30
27328,26,54651,4
27329,46,54651,59
27330,70,54651,82
27331,38,54661,65
27332,74,54661,66
27333,74,54661,21
27334,66,54661,64
27335,77,54661,56
27336,72,54671,48
27337,13,54671,37
27338,47,54671,90
27339,50,54671,41
27340,44,54671,89
27341,70,54681,72
27342,38,54681,39
27343,67,54681,18
27344,12,54681,94
27345,80,54681,98
27346,5,54691,7
27347,22,54691,67
27348,16,54691,37
27349,8,54691,33
27350,16,54691,26
27351,96,54701,43
27352,73,54701,50
27353,22,54701,91
27354,45,54701,85
27355,16,54701,44
27356,60,54711,92
27357,85,54711,87
27358,56,54711,2
27359,27,54711,55
27360,27,54711,37
27361,76,54721,35
27362,14,54721,65
27363,5,54721,3
27364,81,54721,64
27365,90,54721,43
27366,81,54731,89
27367,27,54731,73
27368,94,54731,36
27369,47,54731,56
27370,90,54731,26
27371,97,54741,2
27372,16,54741,81
27373,18,54741,52
27374,48,54741,11
27375,76,54741,28
27376,41,54751,3
27377,52,54751,7
27378,80,54751,14
27379,70,54751,72
27380,16,54751,37
27381,67,54761,72
27382,1,54761,48
27383,89,54761,95
27384,32,54761,13
27385,6,54761,93
27386,49,54771,69
27387,36,54771,83
27388,80,54771,1
27389,15,54771,61
27390,16,54771,90
27391,52,54781,23
27392,10,54781,94
27393,97,54781,64
27394,12,54781,56
27395,31,54781,72
27396,93,54791,37
27397,21,54791,73
27398,94,54791,43
27399,82,54791,16
27400,55,54791,91
27401,71,54801,94
27402,53,54801,51
27403,34,54801,85
27404,77,54801,56
27405,97,54801,99
27406,39,54811,53
27407,93,54811,39
27408,19,54811,68
27409,25,54811,89
27410,74,54811,30
27411,43,54821,26
27412,69,54821,77
27413,94,54821,41
27414,34,54821,90
27415,71,54821,1
27416,38,54831,56
27417,54,54831,58
27418,76,54831,24
27419,75,54831,41
27420,53,54831,10
27421,49,54841,47
27422,36,54841,24
27423,19,54841,58
27424,96,54841,89
27425,94,54841,64
27426,85,54851,41
27427,98,54851,46
27428,50,54851,5
27429,39,54851,38
27430,43,54851,44
27431,53,54861,45
27432,26,54861,6
27433,84,54861,98
27434,51,54861,12
27435,70,54861,60
27436,22,54871,83
27437,64,54871,91
27438,90,54871,41
27439,53,54871,32
27440,43,54871,26
27441,76,54881,18
27442,24,54881,57
27443,17,54881,1
27444,28,54881,89
27445,58,54881,60
27446,93,54891,2
27447,38,54891,42
27448,67,54891,5
27449,69,54891,27
27450,87,54891,74
27451,78,54901,87
27452,29,54901,85
27453,87,54901,41
27454,23,54901,93
27455,49,54901,68
27456,81,54911,50
27457,33,54911,6
27458,48,54911,27
27459,32,54911,25
27460,45,54911,97
27461,96,54921,61
27462,68,54921,99
27463,34,54921,15
27464,62,54921,48
27465,24,54921,34
27466,14,54931,17
27467,30,54931,79
27468,7,54931,57
27469,50,54931,12
27470,95,54931,3
27471,52,54941,31
27472,55,54941,7
27473,71,54941,20
27474,46,54941,29
27475,62,54941,13
27476,80,54951,34
27477,11,54951,68
27478,8,54951,75
27479,8,54951,77
27480,28,54951,24
27481,96,54961,99
27482,47,54961,76
27483,36,54961,4
27484,56,54961,67
27485,69,54961,8
27486,1,54971,26
27487,65,54971,87
27488,95,54971,60
27489,28,54971,3
27490,27,54971,40
27491,51,54981,18
27492,41,54981,27
27493,20,54981,2
27494,85,54981,5
27495,56,54981,90
27496,34,54991,11
27497,21,54991,7
27498,26,54991,3
27499,20,54991,54
27500,94,54991,94
27501,61,55001,99
27502,71,55001,11
27503,12,55001,83
27504,44,55001,39
27505,1,55001,27
27506,15,55011,54
27507,8,55011,38
27508,17,55011,55
27509,59,55011,75
27510,27,55011,27
27511,12,55021,26
27512,26,55021,47
27513,8,55021,15
27514,62,55021,60
27515,73,55021,25
27516,21,55031,79
27517,15,55031,44
27518,58,55031,34
27519,1,55031,63
27520,66,55031,25
27521,67,55041,48
27522,97,55041,46
27523,56,55041,90
27524,28,55041,49
27525,13,55041,54
27526,9,55051,7
27527,52,55051,29
27528,43,55051,24
27529,60,55051,84
27530,72,55051,95
27531,5,55061,84
27532,60,55061,6
27533,72,55061,24
27534,33,55061,3
27535,78,55061,48
27536,39,55071,58
27537,61,55071,47
27538,25,55071,59
27539,33,55071,21
27540,83,55071,40
27541,70,55081,20
27542,93,55081,33
27543,41,55081,40
27544,71,55081,98
27545,7,55081,60
27546,18,55091,75
27547,4,55091,76
27548,83,55091,26
27549,3,55091,7
27550,1,55091,5
27551,96,55101,90
27552,65,55101,51
27553,40,55101,28
27554,45,55101,39
27555,79,55101,22
27556,35,55111,30
27557,40,55111,88
27558,36,55111,17
27559,83,55111,16
27560,85,55111,50
27561,34,55121,93
27562,64,55121,39
27563,51,55121,30
27564,60,55121,36
27565,45,55121,12
27566,49,55131,55
27567,93,55131,70
27568,90,55131,92
27569,32,55131,27
27570,85,55131,43
27571,13,55141,94
27572,50,55141,43
27573,74,55141,46
27574,6,55141,31
27575,28,55141,10
27576,34,55151,23
27577,46,55151,57
27578,25,55151,54
27579,30,55151,81
27580,95,55151,93
27581,73,55161,8
27582,94,55161,1
27583,28,55161,61
27584,68,55161,97
27585,23,55161,76
27586,39,55171,94
27587,13,55171,9
27588,9,55171,87
27589,13,55171,34
27590,14,55171,17
27591,13,55181,23
27592,61,55181,73
27593,9,55181,42
27594,66,55181,53
27595,89,55181,34
27596,85,55191,93
27597,46,55191,8
27598,55,55191,32
27599,32,55191,47
27600,80,55191,11
27601,81,55201,2
27602,27,55201,1
27603,91,55201,78
27604,29,55201,12
27605,95,55201,25
27606,95,55211,55
27607,48,55211,93
27608,3,55211,44
27609,25,55211,99
27610,64,55211,42
27611,98,55221,77
27612,26,55221,78
27613,67,55221,13
27614,57,55221,29
27615,85,55221,24
27616,35,55231,66
27617,78,55231,43
27618,5,55231,64
27619,12,55231,47
27620,71,55231,2
27621,71,55241,30
27622,17,55241,3
27623,14,55241,18
27624,72,55241,79
27625,98,55241,71
27626,100,55251,94
27627,1,55251,2
27628,47,55251,91
27629,43,55251,55
27630,3,55251,39
27631,8,55261,66
27632,12,55261,29
27633,67,55261,63
27634,73,55261,64
27635,33,55261,18
27636,71,55271,3
27637,67,55271,44
27638,46,55271,79
27639,59,55271,7
27640,50,55271,23
27641,45,55281,80
27642,12,55281,81
27643,52,55281,74
27644,82,55281,11
27645,81,55281,26
27646,88,55291,38
27647,66,55291,90
27648,70,55291,76
27649,5,55291,58
27650,87,55291,88
27651,75,55301,82
27652,94,55301,99
27653,22,55301,48
27654,65,55301,41
27655,89,55301,43
27656,84,55311,27
27657,45,55311,59
27658,97,55311,97
27659,84,55311,70
27660,27,55311,8
27661,86,55321,52
27662,2,55321,1
27663,70,55321,44
27664,52,55321,94
27665,20,55321,97
27666,63,55331,61
27667,21,55331,23
27668,26,55331,42
27669,85,55331,58
27670,70,55331,76
27671,68,55341,23
27672,73,55341,72
27673,62,55341,87
27674,22,55341,33
27675,20,55341,24
27676,45,55351,6
27677,60,55351,90
27678,60,55351,23
27679,44,55351,16
27680,22,55351,32
27681,73,55361,33
27682,88,55361,96
27683,72,55361,25
27684,88,55361,15
27685,98,55361,94
27686,23,55371,39
27687,39,55371,89
27688,83,55371,96
27689,57,55371,82
27690,63,55371,41
27691,77,55381,87
27692,60,55381,37
27693,82,55381,66
27694,30,55381,53
27695,29,55381,90
27696,64,55391,55
27697,57,55391,95
27698,90,55391,92
27699,44,55391,90
27700,30,55391,14
27701,29,55401,34
27702,52,55401,3
27703,18,55401,90
27704,11,55401,17
27705,51,55401,58
27706,88,55411,22
27707,43,55411,80
27708,74,55411,12
27709,93,55411,6
27710,80,55411,60
27711,50,55421,60
27712,27,55421,31
27713,39,55421,95
27714,94,55421,22
27715,25,55421,61
27716,69,55431,88
27717,37,55431,47
27718,38,55431,92
27719,62,55431,36
27720,83,55431,28
27721,56,55441,42
27722,40,55441,85
27723,91,55441,52
27724,59,55441,73
27725,58,55441,86
27726,98,55451,74
27727,74,55451,16
27728,83,55451,25
27729,85,55451,93
27730,8,55451,84
27731,93,55461,42
27732,63,55461,82
27733,8,55461,10
27734,38,55461,19
27735,60,55461,80
27736,60,55471,24
27737,59,55471,92
27738,34,55471,17
27739,37,55471,30
27740,35,55471,28
27741,61,55481,32
27742,20,55481,42
27743,98,55481,56
27744,58,55481,27
27745,61,55481,23
27746,83,55491,67
27747,27,55491,45
27748,17,55491,27
27749,37,55491,24
27750,76,55491,37
27751,58,55501,57
27752,67,55501,27
27753,30,55501,60
27754,38,55501,56
27755,38,55501,4
27756,62,55511,59
27757,80,55511,46
27758,16,55511,72
27759,46,55511,14
27760,51,55511,34
27761,88,55521,78
27762,66,55521,64
27763,17,55521,22
27764,73,55521,52
27765,43,55521,98
27766,60,55531,55
27767,61,55531,36
27768,34,55531,12
27769,41,55531,43
27770,83,55531,91
27771,95,55541,41
27772,21,55541,31
27773,72,55541,85
27774,24,55541,77
27775,1,55541,13
27776,3,55551,10
27777,10,55551,36
27778,4,55551,12
27779,37,55551,91
27780,46,55551,86
27781,75,55561,36
27782,2,55561,97
27783,10,55561,39
27784,49,55561,8
27785,72,55561,62
27786,73,55571,25
27787,66,55571,71
27788,19,55571,28
27789,58,55571,2
27790,40,55571,69
27791,24,55581,41
27792,40,55581,59
27793,12,55581,17
27794,43,55581,12
27795,73,55581,99
27796,17,55591,56
27797,87,55591,20
27798,85,55591,80
27799,11,55591,17
