oid,sid,time,contact_mac
25734,566,51461,60
25735,573,51461,32
25736,557,51471,76
25737,541,51471,84
25738,575,51471,61
25739,545,51471,62
25740,534,51471,74
25741,536,51481,18
25742,522,51481,19
25743,544,51481,12
25744,557,51481,17
25745,563,51481,41
25746,565,51491,8
25747,548,51491,64
25748,534,51491,76
25749,527,51491,42
25750,580,51491,15
25751,545,51501,71
25752,581,51501,60
25753,591,51501,92
25754,583,51501,5
25755,504,51501,7
25756,575,51511,81
25757,506,51511,55
25758,572,51511,7
25759,508,51511,83
25760,587,51511,42
25761,550,51521,54
25762,591,51521,47
25763,589,51521,9
25764,508,51521,2
25765,520,51521,55
25766,536,51531,58
25767,600,51531,34
25768,565,51531,47
25769,597,51531,84
25770,525,51531,71
25771,582,51541,85
25772,580,51541,8
25773,509,51541,96
25774,533,51541,18
25775,567,51541,62
25776,541,51551,72
25777,517,51551,79
25778,538,51551,9
25779,566,51551,85
25780,554,51551,28
25781,567,51561,11
25782,528,51561,94
25783,506,51561,73
25784,573,51561,63
25785,595,51561,2
25786,595,51571,7
25787,571,51571,56
25788,561,51571,86
25789,598,51571,31
25790,530,51571,50
25791,548,51581,93
25792,521,51581,69
25793,565,51581,43
25794,509,51581,88
25795,567,51581,24
25796,547,51591,63
25797,535,51591,57
25798,584,51591,30
25799,503,51591,60
25800,540,51591,47
25801,539,51601,65
25802,599,51601,20
25803,547,51601,75
25804,542,51601,14
25805,502,51601,92
25806,564,51611,40
25807,596,51611,72
25808,596,51611,20
25809,558,51611,49
25810,593,51611,96
25811,521,51621,48
25812,511,51621,27
25813,547,51621,9
25814,560,51621,85
25815,515,51621,44
25816,504,51631,49
25817,531,51631,80
25818,540,51631,8
25819,529,51631,38
25820,557,51631,53
25821,592,51641,58
25822,550,51641,21
25823,551,51641,54
25824,591,51641,94
25825,530,51641,9
25826,545,51651,17
25827,554,51651,64
25828,504,51651,28
25829,517,51651,82
25830,568,51651,26
25831,525,51661,51
25832,561,51661,24
25833,548,51661,84
25834,517,51661,59
25835,584,51661,22
25836,582,51671,90
25837,578,51671,18
25838,574,51671,22
25839,555,51671,72
25840,506,51671,96
25841,526,51681,49
25842,575,51681,21
25843,550,51681,66
25844,549,51681,22
25845,578,51681,79
25846,598,51691,85
25847,569,51691,59
25848,589,51691,47
25849,568,51691,65
25850,537,51691,32
25851,526,51701,16
25852,579,51701,17
25853,546,51701,94
25854,520,51701,96
25855,504,51701,39
25856,554,51711,51
25857,546,51711,60
25858,547,51711,88
25859,515,51711,98
25860,555,51711,18
25861,534,51721,82
25862,514,51721,35
25863,523,51721,14
25864,545,51721,56
25865,543,51721,95
25866,585,51731,29
25867,549,51731,25
25868,549,51731,80
25869,557,51731,76
25870,530,51731,62
25871,577,51741,27
25872,546,51741,79
25873,578,51741,33
25874,569,51741,40
25875,501,51741,98
25876,597,51751,19
25877,504,51751,89
25878,526,51751,5
25879,581,51751,78
25880,575,51751,86
25881,539,51761,69
25882,506,51761,52
25883,529,51761,94
25884,533,51761,77
25885,590,51761,1
25886,570,51771,78
25887,562,51771,60
25888,502,51771,52
25889,563,51771,37
25890,508,51771,70
25891,541,51781,76
25892,512,51781,84
25893,588,51781,81
25894,591,51781,62
25895,577,51781,21
25896,592,51791,68
25897,557,51791,15
25898,585,51791,97
25899,524,51791,76
25900,517,51791,21
25901,520,51801,21
25902,562,51801,95
25903,543,51801,33
25904,531,51801,3
25905,587,51801,98
25906,544,51811,76
25907,581,51811,89
25908,595,51811,41
25909,539,51811,63
25910,537,51811,98
25911,549,51821,47
25912,575,51821,27
25913,524,51821,25
25914,507,51821,19
25915,561,51821,89
25916,530,51831,64
25917,575,51831,39
25918,577,51831,31
25919,554,51831,4
25920,564,51831,87
25921,577,51841,70
25922,530,51841,52
25923,569,51841,18
25924,507,51841,60
25925,550,51841,32
25926,570,51851,92
25927,545,51851,27
25928,571,51851,74
25929,595,51851,6
25930,526,51851,29
25931,589,51861,98
25932,512,51861,18
25933,505,51861,39
25934,532,51861,24
25935,597,51861,99
25936,573,51871,36
25937,591,51871,15
25938,531,51871,95
25939,563,51871,17
25940,586,51871,26
25941,531,51881,14
25942,588,51881,99
25943,537,51881,84
25944,538,51881,1
25945,561,51881,4
25946,547,51891,97
25947,567,51891,1
25948,556,51891,93
25949,515,51891,45
25950,519,51891,85
25951,570,51901,20
25952,568,51901,75
25953,541,51901,77
25954,529,51901,28
25955,597,51901,73
25956,564,51911,17
25957,581,51911,26
25958,533,51911,99
25959,595,51911,11
25960,506,51911,4
25961,510,51921,72
25962,508,51921,88
25963,567,51921,11
25964,571,51921,41
25965,503,51921,44
25966,590,51931,92
25967,579,51931,44
25968,507,51931,20
25969,502,51931,43
25970,582,51931,38
25971,582,51941,61
25972,600,51941,43
25973,563,51941,31
25974,571,51941,98
25975,506,51941,24
25976,589,51951,89
25977,573,51951,61
25978,557,51951,85
25979,594,51951,75
25980,543,51951,62
25981,562,51961,91
25982,570,51961,72
25983,577,51961,23
25984,553,51961,58
25985,501,51961,61
25986,590,51971,74
25987,544,51971,44
25988,503,51971,56
25989,552,51971,54
25990,588,51971,62
25991,527,51981,67
25992,541,51981,55
25993,592,51981,94
25994,542,51981,88
25995,535,51981,69
25996,554,51991,49
25997,573,51991,25
25998,570,51991,30
25999,547,51991,4
26000,552,51991,52
26001,542,52001,24
26002,520,52001,15
26003,554,52001,89
26004,584,52001,40
26005,576,52001,56
26006,548,52011,4
26007,557,52011,82
26008,550,52011,39
26009,572,52011,3
26010,532,52011,48
26011,595,52021,51
26012,530,52021,22
26013,528,52021,83
26014,541,52021,68
26015,536,52021,8
26016,539,52031,63
26017,503,52031,61
26018,557,52031,36
26019,575,52031,11
26020,596,52031,89
26021,575,52041,70
26022,544,52041,24
26023,567,52041,75
26024,570,52041,68
26025,544,52041,29
26026,501,52051,45
26027,503,52051,12
26028,503,52051,79
26029,561,52051,76
26030,537,52051,48
26031,520,52061,79
26032,590,52061,63
26033,579,52061,70
26034,540,52061,50
26035,600,52061,23
26036,503,52071,42
26037,597,52071,49
26038,507,52071,84
26039,559,52071,38
26040,565,52071,58
26041,539,52081,94
26042,534,52081,72
26043,519,52081,19
26044,530,52081,91
26045,546,52081,88
26046,511,52091,55
26047,542,52091,46
26048,511,52091,28
26049,589,52091,54
26050,525,52091,98
26051,528,52101,20
26052,524,52101,37
26053,509,52101,39
26054,514,52101,96
26055,591,52101,12
26056,527,52111,60
26057,565,52111,43
26058,542,52111,34
26059,564,52111,23
26060,511,52111,71
26061,594,52121,4
26062,569,52121,12
26063,594,52121,67
26064,589,52121,14
26065,543,52121,96
26066,564,52131,63
26067,538,52131,43
26068,584,52131,25
26069,543,52131,84
26070,568,52131,44
26071,511,52141,20
26072,510,52141,58
26073,585,52141,68
26074,563,52141,61
26075,588,52141,84
26076,560,52151,65
26077,520,52151,94
26078,574,52151,58
26079,528,52151,13
26080,555,52151,78
26081,575,52161,49
26082,565,52161,22
26083,548,52161,42
26084,590,52161,62
26085,560,52161,14
26086,574,52171,91
26087,593,52171,97
26088,524,52171,37
26089,577,52171,58
26090,502,52171,72
26091,580,52181,13
26092,550,52181,69
26093,535,52181,46
26094,507,52181,82
26095,581,52181,81
26096,577,52191,46
26097,586,52191,80
26098,583,52191,94
26099,528,52191,45
26100,599,52191,72
26101,505,52201,14
26102,524,52201,79
26103,556,52201,7
26104,527,52201,6
26105,528,52201,96
26106,514,52211,71
26107,574,52211,35
26108,512,52211,19
26109,559,52211,93
26110,566,52211,25
26111,566,52221,46
26112,546,52221,98
26113,564,52221,62
26114,564,52221,99
26115,545,52221,7
26116,581,52231,23
26117,586,52231,98
26118,588,52231,31
26119,510,52231,73
26120,525,52231,63
26121,600,52241,3
26122,596,52241,18
26123,534,52241,16
26124,535,52241,69
26125,506,52241,62
26126,573,52251,65
26127,583,52251,93
26128,565,52251,57
26129,578,52251,7
26130,535,52251,29
26131,554,52261,24
26132,563,52261,90
26133,591,52261,8
26134,579,52261,53
26135,567,52261,14
26136,532,52271,63
26137,510,52271,81
26138,580,52271,40
26139,566,52271,69
26140,587,52271,67
26141,575,52281,37
26142,506,52281,15
26143,508,52281,90
26144,506,52281,5
26145,575,52281,85
26146,560,52291,2
26147,568,52291,56
26148,556,52291,48
26149,545,52291,67
26150,559,52291,65
26151,501,52301,91
26152,573,52301,77
26153,509,52301,47
26154,537,52301,31
26155,583,52301,50
26156,566,52311,47
26157,509,52311,42
26158,515,52311,8
26159,586,52311,84
26160,588,52311,46
26161,550,52321,45
26162,527,52321,67
26163,569,52321,28
26164,521,52321,29
26165,541,52321,82
26166,507,52331,47
26167,559,52331,60
26168,571,52331,51
26169,557,52331,30
26170,515,52331,25
26171,519,52341,67
26172,509,52341,74
26173,508,52341,21
26174,528,52341,13
26175,521,52341,96
26176,527,52351,64
26177,575,52351,68
26178,503,52351,81
26179,595,52351,20
26180,532,52351,55
26181,524,52361,24
26182,570,52361,71
26183,527,52361,39
26184,588,52361,66
26185,569,52361,9
26186,548,52371,80
26187,511,52371,43
26188,509,52371,42
26189,561,52371,27
26190,540,52371,67
26191,542,52381,53
26192,567,52381,76
26193,577,52381,25
26194,570,52381,31
26195,550,52381,96
26196,513,52391,57
26197,543,52391,46
26198,534,52391,97
26199,600,52391,85
26200,593,52391,25
26201,551,52401,78
26202,554,52401,64
26203,507,52401,63
26204,522,52401,95
26205,539,52401,57
26206,534,52411,88
26207,570,52411,6
26208,577,52411,33
26209,549,52411,39
26210,593,52411,34
26211,559,52421,66
26212,534,52421,40
26213,507,52421,20
26214,530,52421,34
26215,567,52421,5
26216,525,52431,34
26217,526,52431,51
26218,537,52431,98
26219,506,52431,67
26220,552,52431,29
26221,591,52441,93
26222,526,52441,81
26223,527,52441,26
26224,587,52441,27
26225,522,52441,86
26226,514,52451,5
26227,557,52451,30
26228,566,52451,33
26229,595,52451,44
26230,505,52451,77
26231,524,52461,27
26232,569,52461,16
26233,538,52461,55
26234,512,52461,5
26235,600,52461,73
26236,522,52471,48
26237,514,52471,76
26238,563,52471,8
26239,504,52471,37
26240,504,52471,63
26241,524,52481,67
26242,518,52481,41
26243,553,52481,55
26244,591,52481,26
26245,584,52481,5
26246,513,52491,74
26247,588,52491,66
26248,562,52491,68
26249,506,52491,84
26250,591,52491,76
26251,542,52501,50
26252,575,52501,1
26253,572,52501,19
26254,586,52501,28
26255,501,52501,63
26256,524,52511,85
26257,592,52511,47
26258,585,52511,73
26259,518,52511,41
26260,578,52511,76
26261,562,52521,36
26262,578,52521,78
26263,534,52521,83
26264,522,52521,91
26265,563,52521,47
26266,523,52531,25
26267,562,52531,53
26268,590,52531,71
26269,587,52531,96
26270,587,52531,17
26271,505,52541,94
26272,597,52541,76
26273,517,52541,75
26274,582,52541,32
26275,599,52541,17
26276,530,52551,59
26277,537,52551,56
26278,596,52551,39
26279,568,52551,57
26280,594,52551,53
26281,510,52561,32
26282,589,52561,10
26283,517,52561,11
26284,522,52561,75
26285,597,52561,49
26286,599,52571,32
26287,575,52571,49
26288,596,52571,23
26289,536,52571,14
26290,594,52571,18
26291,569,52581,28
26292,538,52581,73
26293,595,52581,83
26294,596,52581,63
26295,541,52581,5
26296,506,52591,52
26297,533,52591,10
26298,595,52591,88
26299,582,52591,22
26300,560,52591,37
26301,516,52601,50
26302,515,52601,42
26303,554,52601,1
26304,550,52601,7
26305,581,52601,40
26306,567,52611,21
26307,506,52611,20
26308,585,52611,18
26309,544,52611,94
26310,583,52611,14
26311,513,52621,30
26312,574,52621,10
26313,579,52621,18
26314,562,52621,59
26315,585,52621,28
26316,544,52631,54
26317,599,52631,31
26318,511,52631,97
26319,592,52631,44
26320,580,52631,70
26321,597,52641,53
26322,577,52641,15
26323,586,52641,74
26324,583,52641,50
26325,563,52641,81
26326,549,52651,80
26327,556,52651,83
26328,521,52651,70
26329,512,52651,36
26330,598,52651,54
26331,563,52661,90
26332,553,52661,53
26333,515,52661,30
26334,501,52661,98
26335,502,52661,99
26336,506,52671,15
26337,578,52671,2
26338,582,52671,24
26339,511,52671,10
26340,565,52671,89
26341,590,52681,72
26342,588,52681,68
26343,511,52681,92
26344,507,52681,30
26345,575,52681,65
26346,525,52691,55
26347,581,52691,40
26348,531,52691,28
26349,573,52691,62
26350,544,52691,9
26351,515,52701,92
26352,572,52701,18
26353,548,52701,89
26354,543,52701,60
26355,569,52701,93
26356,563,52711,71
26357,524,52711,55
26358,529,52711,95
26359,504,52711,29
26360,511,52711,25
26361,583,52721,22
26362,574,52721,7
26363,576,52721,19
26364,525,52721,81
26365,598,52721,11
26366,536,52731,59
26367,564,52731,18
26368,599,52731,71
26369,537,52731,2
26370,576,52731,5
26371,569,52741,67
26372,565,52741,80
26373,552,52741,5
26374,564,52741,25
26375,572,52741,93
26376,510,52751,73
26377,537,52751,78
26378,528,52751,7
26379,545,52751,99
26380,548,52751,46
26381,563,52761,34
26382,584,52761,39
26383,538,52761,76
26384,516,52761,24
26385,532,52761,16
26386,503,52771,17
26387,579,52771,42
26388,530,52771,22
26389,528,52771,33
26390,538,52771,18
26391,571,52781,53
26392,537,52781,7
26393,583,52781,35
26394,591,52781,92
26395,523,52781,55
26396,584,52791,13
26397,555,52791,21
26398,517,52791,67
26399,565,52791,6
26400,514,52791,43
26401,512,52801,60
26402,588,52801,6
26403,522,52801,70
26404,504,52801,51
26405,557,52801,90
26406,527,52811,95
26407,508,52811,43
26408,532,52811,33
26409,581,52811,1
26410,505,52811,39
26411,534,52821,77
26412,569,52821,5
26413,590,52821,47
26414,544,52821,44
26415,556,52821,63
26416,595,52831,77
26417,542,52831,28
26418,515,52831,23
26419,567,52831,78
26420,545,52831,52
26421,599,52841,91
26422,590,52841,12
26423,551,52841,84
26424,511,52841,18
26425,589,52841,30
26426,600,52851,97
26427,600,52851,80
26428,521,52851,93
26429,513,52851,17
26430,593,52851,7
26431,561,52861,44
26432,542,52861,61
26433,566,52861,79
26434,506,52861,97
26435,545,52861,33
26436,577,52871,76
26437,560,52871,37
26438,593,52871,44
26439,507,52871,94
26440,538,52871,38
26441,585,52881,23
26442,521,52881,57
26443,509,52881,93
26444,539,52881,8
26445,583,52881,49
26446,539,52891,61
26447,561,52891,53
26448,525,52891,50
26449,592,52891,94
26450,582,52891,88
26451,522,52901,37
26452,598,52901,98
26453,531,52901,75
26454,584,52901,55
26455,515,52901,71
26456,516,52911,58
26457,591,52911,55
26458,530,52911,49
26459,586,52911,23
26460,531,52911,76
26461,548,52921,78
26462,587,52921,27
26463,584,52921,49
26464,560,52921,23
26465,578,52921,61
26466,550,52931,71
26467,528,52931,62
26468,546,52931,27
26469,593,52931,75
26470,577,52931,66
26471,553,52941,33
26472,574,52941,11
26473,575,52941,60
26474,590,52941,23
26475,528,52941,52
26476,563,52951,54
26477,581,52951,48
26478,527,52951,93
26479,564,52951,63
26480,568,52951,25
26481,501,52961,49
26482,552,52961,13
26483,538,52961,36
26484,507,52961,51
26485,521,52961,28
26486,599,52971,73
26487,586,52971,54
26488,579,52971,90
26489,520,52971,86
26490,547,52971,77
26491,554,52981,12
26492,506,52981,24
26493,543,52981,27
26494,586,52981,89
26495,518,52981,40
26496,519,52991,77
26497,588,52991,49
26498,574,52991,68
26499,573,52991,95
26500,563,52991,22
26501,530,53001,80
26502,537,53001,40
26503,507,53001,62
26504,559,53001,75
26505,576,53001,47
26506,530,53011,82
26507,531,53011,40
26508,576,53011,1
26509,502,53011,62
26510,533,53011,21
26511,544,53021,11
26512,570,53021,48
26513,565,53021,30
26514,509,53021,62
26515,532,53021,60
26516,529,53031,87
26517,589,53031,28
26518,564,53031,94
26519,530,53031,68
26520,568,53031,83
26521,533,53041,27
26522,588,53041,82
26523,594,53041,47
26524,554,53041,95
26525,565,53041,66
26526,505,53051,4
26527,547,53051,59
26528,538,53051,3
26529,502,53051,83
26530,522,53051,32
26531,553,53061,64
26532,524,53061,61
26533,600,53061,58
26534,568,53061,14
26535,519,53061,52
26536,593,53071,29
26537,544,53071,76
26538,520,53071,30
26539,503,53071,55
26540,540,53071,40
26541,587,53081,68
26542,520,53081,79
26543,565,53081,27
26544,537,53081,84
26545,566,53081,53
26546,519,53091,27
26547,581,53091,42
26548,568,53091,86
26549,559,53091,75
26550,529,53091,56
26551,527,53101,47
26552,556,53101,50
26553,508,53101,6
26554,515,53101,84
26555,577,53101,62
26556,523,53111,68
26557,568,53111,58
26558,545,53111,84
26559,525,53111,20
26560,545,53111,55
26561,552,53121,94
26562,550,53121,43
26563,557,53121,76
26564,561,53121,10
26565,573,53121,95
26566,554,53131,71
26567,591,53131,65
26568,577,53131,53
26569,522,53131,73
26570,527,53131,99
26571,582,53141,8
26572,552,53141,23
26573,543,53141,28
26574,546,53141,47
26575,527,53141,82
26576,568,53151,26
26577,600,53151,80
26578,594,53151,64
26579,599,53151,82
26580,592,53151,99
26581,572,53161,43
26582,582,53161,61
26583,510,53161,73
26584,510,53161,26
26585,564,53161,20
26586,547,53171,34
26587,534,53171,1
26588,577,53171,49
26589,539,53171,69
26590,574,53171,93
26591,533,53181,46
26592,520,53181,18
26593,523,53181,75
26594,531,53181,74
26595,594,53181,90
26596,548,53191,63
26597,540,53191,78
26598,600,53191,14
26599,565,53191,6
26600,517,53191,97
26601,556,53201,56
26602,507,53201,54
26603,564,53201,41
26604,585,53201,45
26605,539,53201,32
26606,539,53211,55
26607,521,53211,83
26608,580,53211,53
26609,592,53211,67
26610,566,53211,28
26611,579,53221,93
26612,591,53221,61
26613,579,53221,89
26614,596,53221,60
26615,580,53221,46
26616,570,53231,12
26617,555,53231,82
26618,551,53231,48
26619,582,53231,68
26620,567,53231,33
26621,513,53241,47
26622,553,53241,90
26623,588,53241,48
26624,540,53241,45
26625,549,53241,88
26626,554,53251,33
26627,537,53251,30
26628,586,53251,80
26629,521,53251,81
26630,598,53251,82
26631,550,53261,42
26632,567,53261,78
26633,577,53261,1
26634,522,53261,72
26635,530,53261,29
26636,513,53271,8
26637,573,53271,2
26638,577,53271,43
26639,515,53271,98
26640,553,53271,3
26641,572,53281,10
26642,558,53281,34
26643,592,53281,3
26644,557,53281,73
26645,548,53281,36
26646,503,53291,74
26647,545,53291,44
26648,530,53291,12
26649,526,53291,98
26650,503,53291,59
26651,522,53301,50
26652,530,53301,24
26653,582,53301,20
26654,570,53301,68
26655,532,53301,7
26656,508,53311,21
26657,547,53311,30
26658,562,53311,78
26659,596,53311,42
26660,529,53311,80
26661,549,53321,22
26662,532,53321,45
26663,596,53321,77
26664,563,53321,71
26665,541,53321,18
26666,527,53331,54
26667,501,53331,85
26668,555,53331,35
26669,596,53331,17
26670,524,53331,79
26671,597,53341,77
26672,577,53341,61
26673,535,53341,90
26674,562,53341,24
26675,537,53341,66
26676,534,53351,84
26677,526,53351,7
26678,587,53351,8
26679,544,53351,24
26680,595,53351,49
26681,584,53361,36
26682,521,53361,84
26683,522,53361,72
26684,566,53361,73
26685,560,53361,69
26686,545,53371,67
26687,522,53371,92
26688,565,53371,33
26689,547,53371,29
26690,560,53371,48
26691,546,53381,64
26692,531,53381,29
26693,558,53381,68
26694,540,53381,61
26695,550,53381,57
26696,580,53391,78
26697,570,53391,93
26698,575,53391,62
26699,590,53391,91
26700,593,53391,34
26701,587,53401,1
26702,503,53401,96
26703,549,53401,71
26704,542,53401,32
26705,571,53401,57
26706,542,53411,54
26707,523,53411,2
26708,577,53411,94
26709,542,53411,48
26710,538,53411,58
26711,563,53421,76
26712,550,53421,47
26713,506,53421,50
26714,530,53421,59
